ISRC,UPC,Track title,Artist,Release title,Label,Platform,Country,Quantity,Net revenue in EUR,Reporting month
TEST00003104,0000001003104,Track 3104,Artist 4,Release 4,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003105,0000001003105,Track 3105,Artist 5,Release 5,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003106,0000001003106,Track 3106,Artist 6,Release 6,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003107,0000001003107,Track 3107,Artist 7,Release 7,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003108,0000001003108,Track 3108,Artist 8,Release 8,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003109,0000001003109,Track 3109,Artist 9,Release 9,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003110,0000001003110,Track 3110,Artist 10,Release 10,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003111,0000001003111,Track 3111,Artist 11,Release 11,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003112,0000001003112,Track 3112,Artist 12,Release 12,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003113,0000001003113,Track 3113,Artist 13,Release 13,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003114,0000001003114,Track 3114,Artist 14,Release 14,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003115,0000001003115,Track 3115,Artist 15,Release 15,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003116,0000001003116,Track 3116,Artist 16,Release 16,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003117,0000001003117,Track 3117,Artist 17,Release 17,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003118,0000001003118,Track 3118,Artist 18,Release 18,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003119,0000001003119,Track 3119,Artist 19,Release 19,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003120,0000001003120,Track 3120,Artist 20,Release 20,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003121,0000001003121,Track 3121,Artist 21,Release 21,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003122,0000001003122,Track 3122,Artist 22,Release 22,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003123,0000001003123,Track 3123,Artist 23,Release 23,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003124,0000001003124,Track 3124,Artist 24,Release 24,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003125,0000001003125,Track 3125,Artist 25,Release 25,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003126,0000001003126,Track 3126,Artist 26,Release 26,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003127,0000001003127,Track 3127,Artist 27,Release 27,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003128,0000001003128,Track 3128,Artist 28,Release 28,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003129,0000001003129,Track 3129,Artist 29,Release 29,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003130,0000001003130,Track 3130,Artist 30,Release 30,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003131,0000001003131,Track 3131,Artist 31,Release 31,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003132,0000001003132,Track 3132,Artist 32,Release 32,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003133,0000001003133,Track 3133,Artist 33,Release 33,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003134,0000001003134,Track 3134,Artist 34,Release 34,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003135,0000001003135,Track 3135,Artist 35,Release 35,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003136,0000001003136,Track 3136,Artist 36,Release 36,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003137,0000001003137,Track 3137,Artist 37,Release 37,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003138,0000001003138,Track 3138,Artist 38,Release 38,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003139,0000001003139,Track 3139,Artist 39,Release 39,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003140,0000001003140,Track 3140,Artist 40,Release 40,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003141,0000001003141,Track 3141,Artist 41,Release 41,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003142,0000001003142,Track 3142,Artist 42,Release 42,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003143,0000001003143,Track 3143,Artist 43,Release 43,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003144,0000001003144,Track 3144,Artist 44,Release 44,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003145,0000001003145,Track 3145,Artist 45,Release 45,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003146,0000001003146,Track 3146,Artist 46,Release 46,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003147,0000001003147,Track 3147,Artist 47,Release 47,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003148,0000001003148,Track 3148,Artist 48,Release 48,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003149,0000001003149,Track 3149,Artist 49,Release 49,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003150,0000001003150,Track 3150,Artist 0,Release 50,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003151,0000001003151,Track 3151,Artist 1,Release 51,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003152,0000001003152,Track 3152,Artist 2,Release 52,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003153,0000001003153,Track 3153,Artist 3,Release 53,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003154,0000001003154,Track 3154,Artist 4,Release 54,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003155,0000001003155,Track 3155,Artist 5,Release 55,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003156,0000001003156,Track 3156,Artist 6,Release 56,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003157,0000001003157,Track 3157,Artist 7,Release 57,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003158,0000001003158,Track 3158,Artist 8,Release 58,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003159,0000001003159,Track 3159,Artist 9,Release 59,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003160,0000001003160,Track 3160,Artist 10,Release 60,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003161,0000001003161,Track 3161,Artist 11,Release 61,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003162,0000001003162,Track 3162,Artist 12,Release 62,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003163,0000001003163,Track 3163,Artist 13,Release 63,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003164,0000001003164,Track 3164,Artist 14,Release 64,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003165,0000001003165,Track 3165,Artist 15,Release 65,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003166,0000001003166,Track 3166,Artist 16,Release 66,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003167,0000001003167,Track 3167,Artist 17,Release 67,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003168,0000001003168,Track 3168,Artist 18,Release 68,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003169,0000001003169,Track 3169,Artist 19,Release 69,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003170,0000001003170,Track 3170,Artist 20,Release 70,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003171,0000001003171,Track 3171,Artist 21,Release 71,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003172,0000001003172,Track 3172,Artist 22,Release 72,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003173,0000001003173,Track 3173,Artist 23,Release 73,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003174,0000001003174,Track 3174,Artist 24,Release 74,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003175,0000001003175,Track 3175,Artist 25,Release 75,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003176,0000001003176,Track 3176,Artist 26,Release 76,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003177,0000001003177,Track 3177,Artist 27,Release 77,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003178,0000001003178,Track 3178,Artist 28,Release 78,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003179,0000001003179,Track 3179,Artist 29,Release 79,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003180,0000001003180,Track 3180,Artist 30,Release 80,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003181,0000001003181,Track 3181,Artist 31,Release 81,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003182,0000001003182,Track 3182,Artist 32,Release 82,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003183,0000001003183,Track 3183,Artist 33,Release 83,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003184,0000001003184,Track 3184,Artist 34,Release 84,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003185,0000001003185,Track 3185,Artist 35,Release 85,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003186,0000001003186,Track 3186,Artist 36,Release 86,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003187,0000001003187,Track 3187,Artist 37,Release 87,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003188,0000001003188,Track 3188,Artist 38,Release 88,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003189,0000001003189,Track 3189,Artist 39,Release 89,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003190,0000001003190,Track 3190,Artist 40,Release 90,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003191,0000001003191,Track 3191,Artist 41,Release 91,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003192,0000001003192,Track 3192,Artist 42,Release 92,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003193,0000001003193,Track 3193,Artist 43,Release 93,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003194,0000001003194,Track 3194,Artist 44,Release 94,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003195,0000001003195,Track 3195,Artist 45,Release 95,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003196,0000001003196,Track 3196,Artist 46,Release 96,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003197,0000001003197,Track 3197,Artist 47,Release 97,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003198,0000001003198,Track 3198,Artist 48,Release 98,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003199,0000001003199,Track 3199,Artist 49,Release 99,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003200,0000001003200,Track 3200,Artist 0,Release 0,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003201,0000001003201,Track 3201,Artist 1,Release 1,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003202,0000001003202,Track 3202,Artist 2,Release 2,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003203,0000001003203,Track 3203,Artist 3,Release 3,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003204,0000001003204,Track 3204,Artist 4,Release 4,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003205,0000001003205,Track 3205,Artist 5,Release 5,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003206,0000001003206,Track 3206,Artist 6,Release 6,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003207,0000001003207,Track 3207,Artist 7,Release 7,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003208,0000001003208,Track 3208,Artist 8,Release 8,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003209,0000001003209,Track 3209,Artist 9,Release 9,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003210,0000001003210,Track 3210,Artist 10,Release 10,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003211,0000001003211,Track 3211,Artist 11,Release 11,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003212,0000001003212,Track 3212,Artist 12,Release 12,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003213,0000001003213,Track 3213,Artist 13,Release 13,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003214,0000001003214,Track 3214,Artist 14,Release 14,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003215,0000001003215,Track 3215,Artist 15,Release 15,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003216,0000001003216,Track 3216,Artist 16,Release 16,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003217,0000001003217,Track 3217,Artist 17,Release 17,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003218,0000001003218,Track 3218,Artist 18,Release 18,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003219,0000001003219,Track 3219,Artist 19,Release 19,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003220,0000001003220,Track 3220,Artist 20,Release 20,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003221,0000001003221,Track 3221,Artist 21,Release 21,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003222,0000001003222,Track 3222,Artist 22,Release 22,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003223,0000001003223,Track 3223,Artist 23,Release 23,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003224,0000001003224,Track 3224,Artist 24,Release 24,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003225,0000001003225,Track 3225,Artist 25,Release 25,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003226,0000001003226,Track 3226,Artist 26,Release 26,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003227,0000001003227,Track 3227,Artist 27,Release 27,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003228,0000001003228,Track 3228,Artist 28,Release 28,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003229,0000001003229,Track 3229,Artist 29,Release 29,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003230,0000001003230,Track 3230,Artist 30,Release 30,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003231,0000001003231,Track 3231,Artist 31,Release 31,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003232,0000001003232,Track 3232,Artist 32,Release 32,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003233,0000001003233,Track 3233,Artist 33,Release 33,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003234,0000001003234,Track 3234,Artist 34,Release 34,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003235,0000001003235,Track 3235,Artist 35,Release 35,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003236,0000001003236,Track 3236,Artist 36,Release 36,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003237,0000001003237,Track 3237,Artist 37,Release 37,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003238,0000001003238,Track 3238,Artist 38,Release 38,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003239,0000001003239,Track 3239,Artist 39,Release 39,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003240,0000001003240,Track 3240,Artist 40,Release 40,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003241,0000001003241,Track 3241,Artist 41,Release 41,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003242,0000001003242,Track 3242,Artist 42,Release 42,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003243,0000001003243,Track 3243,Artist 43,Release 43,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003244,0000001003244,Track 3244,Artist 44,Release 44,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003245,0000001003245,Track 3245,Artist 45,Release 45,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003246,0000001003246,Track 3246,Artist 46,Release 46,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003247,0000001003247,Track 3247,Artist 47,Release 47,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003248,0000001003248,Track 3248,Artist 48,Release 48,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003249,0000001003249,Track 3249,Artist 49,Release 49,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003250,0000001003250,Track 3250,Artist 0,Release 50,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003251,0000001003251,Track 3251,Artist 1,Release 51,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003252,0000001003252,Track 3252,Artist 2,Release 52,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003253,0000001003253,Track 3253,Artist 3,Release 53,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003254,0000001003254,Track 3254,Artist 4,Release 54,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003255,0000001003255,Track 3255,Artist 5,Release 55,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003256,0000001003256,Track 3256,Artist 6,Release 56,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003257,0000001003257,Track 3257,Artist 7,Release 57,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003258,0000001003258,Track 3258,Artist 8,Release 58,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003259,0000001003259,Track 3259,Artist 9,Release 59,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003260,0000001003260,Track 3260,Artist 10,Release 60,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003261,0000001003261,Track 3261,Artist 11,Release 61,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003262,0000001003262,Track 3262,Artist 12,Release 62,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003263,0000001003263,Track 3263,Artist 13,Release 63,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003264,0000001003264,Track 3264,Artist 14,Release 64,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003265,0000001003265,Track 3265,Artist 15,Release 65,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003266,0000001003266,Track 3266,Artist 16,Release 66,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003267,0000001003267,Track 3267,Artist 17,Release 67,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003268,0000001003268,Track 3268,Artist 18,Release 68,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003269,0000001003269,Track 3269,Artist 19,Release 69,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003270,0000001003270,Track 3270,Artist 20,Release 70,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003271,0000001003271,Track 3271,Artist 21,Release 71,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003272,0000001003272,Track 3272,Artist 22,Release 72,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003273,0000001003273,Track 3273,Artist 23,Release 73,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003274,0000001003274,Track 3274,Artist 24,Release 74,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003275,0000001003275,Track 3275,Artist 25,Release 75,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003276,0000001003276,Track 3276,Artist 26,Release 76,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003277,0000001003277,Track 3277,Artist 27,Release 77,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003278,0000001003278,Track 3278,Artist 28,Release 78,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003279,0000001003279,Track 3279,Artist 29,Release 79,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003280,0000001003280,Track 3280,Artist 30,Release 80,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003281,0000001003281,Track 3281,Artist 31,Release 81,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003282,0000001003282,Track 3282,Artist 32,Release 82,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003283,0000001003283,Track 3283,Artist 33,Release 83,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003284,0000001003284,Track 3284,Artist 34,Release 84,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003285,0000001003285,Track 3285,Artist 35,Release 85,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003286,0000001003286,Track 3286,Artist 36,Release 86,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003287,0000001003287,Track 3287,Artist 37,Release 87,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003288,0000001003288,Track 3288,Artist 38,Release 88,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003289,0000001003289,Track 3289,Artist 39,Release 89,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003290,0000001003290,Track 3290,Artist 40,Release 90,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003291,0000001003291,Track 3291,Artist 41,Release 91,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003292,0000001003292,Track 3292,Artist 42,Release 92,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003293,0000001003293,Track 3293,Artist 43,Release 93,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003294,0000001003294,Track 3294,Artist 44,Release 94,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003295,0000001003295,Track 3295,Artist 45,Release 95,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003296,0000001003296,Track 3296,Artist 46,Release 96,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003297,0000001003297,Track 3297,Artist 47,Release 97,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003298,0000001003298,Track 3298,Artist 48,Release 98,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003299,0000001003299,Track 3299,Artist 49,Release 99,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003300,0000001003300,Track 3300,Artist 0,Release 0,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003301,0000001003301,Track 3301,Artist 1,Release 1,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003302,0000001003302,Track 3302,Artist 2,Release 2,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003303,0000001003303,Track 3303,Artist 3,Release 3,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003304,0000001003304,Track 3304,Artist 4,Release 4,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003305,0000001003305,Track 3305,Artist 5,Release 5,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003306,0000001003306,Track 3306,Artist 6,Release 6,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003307,0000001003307,Track 3307,Artist 7,Release 7,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003308,0000001003308,Track 3308,Artist 8,Release 8,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003309,0000001003309,Track 3309,Artist 9,Release 9,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003310,0000001003310,Track 3310,Artist 10,Release 10,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003311,0000001003311,Track 3311,Artist 11,Release 11,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003312,0000001003312,Track 3312,Artist 12,Release 12,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003313,0000001003313,Track 3313,Artist 13,Release 13,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003314,0000001003314,Track 3314,Artist 14,Release 14,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003315,0000001003315,Track 3315,Artist 15,Release 15,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003316,0000001003316,Track 3316,Artist 16,Release 16,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003317,0000001003317,Track 3317,Artist 17,Release 17,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003318,0000001003318,Track 3318,Artist 18,Release 18,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003319,0000001003319,Track 3319,Artist 19,Release 19,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00003320,0000001003320,Track 3320,Artist 20,Release 20,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00003321,0000001003321,Track 3321,Artist 21,Release 21,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00003322,0000001003322,Track 3322,Artist 22,Release 22,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
