Bulan laporan;Bulan Penjualan;Platform;Negara;Nama Label;Nama Artis;Judul rilis;Judul track;UPC;ISRC;Referensi Katalog Rilis;Jenis Langganan Streaming;Jenis rilis;Jenis penjualan;Kuantias;Mata Uang Pembayaran Klien;Harga Unit;Biaya Mekanis;Pendapatan Kotor;Tingkat pembagian klien;Pendapatan Bersih
"2025/05/01";"2025/04/01";"Spotify";"France";"Mustafa Kamal";"Cut Rani Auliza";"Jaloe Jemeurang 2";"Jaloe Jemeurang 2";"3617051885554";"FR-X87-22-58955";"";"Freemium / Ad Supported";"Music Release";"Platform Promotion";1;"EUR";"-0,000171348000";"0,000000";"-0,000171348000";"1,00000000";"-0,000171348000"
"2025/05/01";"2025/03/01";"TikTok";"Malaysia";"Mustafa Kamal";"Cut Rani Auliza";"Jaloe Jemeurang 2";"Jaloe Jemeurang 2";"3617051885554";"FR-X87-22-58955";"";"";"Music Release";"Creation";185;"EUR";"0,001531763246";"0,000000";"0,283376200428";"0,70000000";"0,198363340299"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Algeria";"Mustafa Kamal";"Cut Rani Auliza";"Jaloe Jemeurang 2";"Jaloe Jemeurang 2";"3617051885554";"FR-X87-22-58955";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000001874300";"0,000000";"0,000001874300";"0,70000000";"0,000001312010"
"2025/05/01";"2024/12/01";"Melon / Langit Musik";"Indonesia";"Mustafa Kamal";"Cut Rani Auliza";"Jaloe Jemeurang 2";"Jaloe Jemeurang 2";"3617051885554";"FR-X87-22-58955";"";"";"Music Release";"Stream";26;"EUR";"0,001842603606";"0,000000";"0,047907693750";"0,70000000";"0,033535385625"
"2025/05/01";"2025/04/01";"Spotify";"Qatar";"Mustafa Kamal";"Cut Rani Auliza";"Jaloe Jemeurang 2";"Jaloe Jemeurang 2";"3617051885554";"FR-X87-22-58955";"";"Freemium / Ad Supported";"Music Release";"Stream";3;"EUR";"0,000025666700";"0,000000";"0,000077000100";"0,70000000";"0,000053900070"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Indonesia";"Mustafa Kamal";"Cut Rani Auliza";"Jaloe Jemeurang 2";"Jaloe Jemeurang 2";"3617051885554";"FR-X87-22-58955";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000054202705";"0,000000";"0,000325216227";"0,70000000";"0,000227651359"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Algeria";"Mustafa Kamal";"Cut Rani Auliza";"Jaloe Jemeurang 2";"Jaloe Jemeurang 2";"3617051885554";"FR-X87-22-58955";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000001874300";"0,000000";"0,000001874300";"0,70000000";"0,000001312010"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Jordan";"Mustafa Kamal";"Cut Rani Auliza";"Jaloe Jemeurang 2";"Jaloe Jemeurang 2";"3617051885554";"FR-X87-22-58955";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000024366500";"0,000000";"0,000024366500";"0,70000000";"0,000017056550"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Indonesia";"Mustafa Kamal";"Cut Rani Auliza";"Jaloe Jemeurang 2";"Jaloe Jemeurang 2";"3617051885554";"FR-X87-22-58955";"";"Freemium / Ad Supported";"Music Release";"Creation";105;"EUR";"0,000049769716";"0,000000";"0,005225820232";"0,70000000";"0,003658074162"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Macao";"Mustafa Kamal";"Cut Rani Auliza";"Jaloe Jemeurang 2";"Jaloe Jemeurang 2";"3617051885554";"FR-X87-22-58955";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000262943600";"0,000000";"0,000262943600";"0,70000000";"0,000184060520"
"2025/05/01";"2025/04/01";"Spotify";"Australia";"Mustafa Kamal";"Cut Rani Auliza";"Jaloe Jemeurang 2";"Jaloe Jemeurang 2";"3617051885554";"FR-X87-22-58955";"";"Freemium / Ad Supported";"Music Release";"Stream";9;"EUR";"0,001982000000";"0,000000";"0,017838000000";"0,70000000";"0,012486600000"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Indonesia";"Mustafa Kamal";"Cut Rani Auliza";"Jaloe Jemeurang 2";"Jaloe Jemeurang 2";"3617051885554";"FR-X87-22-58955";"";"Freemium / Ad Supported";"Music Release";"Creation";103;"EUR";"0,000054202704";"0,000000";"0,005582878562";"0,70000000";"0,003908014993"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Indonesia";"Mustafa Kamal";"Cut Rani Auliza";"Jaloe Jemeurang 2";"Jaloe Jemeurang 2";"3617051885554";"FR-X87-22-58955";"";"Freemium / Ad Supported";"Music Release";"Stream";19;"EUR";"0,000010175000";"0,000000";"0,000193325000";"0,70000000";"0,000135327500"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Indonesia";"Mustafa Kamal";"Cut Rani Auliza";"Jaloe Jemeurang 2";"Jaloe Jemeurang 2";"3617051885554";"FR-X87-22-58955";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000054202705";"0,000000";"0,000325216227";"0,70000000";"0,000227651359"
"2025/05/01";"2025/05/01";"YouTube UGC";"United states";"Mustafa Kamal";"Cut Rani Auliza";"Jaloe Jemeurang 2";"Jaloe Jemeurang 2";"3617051885554";"FR-X87-22-58955";"";"Freemium / Ad Supported";"Music Release";"Stream";6;"EUR";"0,003594636050";"0,000000";"0,021567816297";"0,70000000";"0,015097471407"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Viet nam";"Mustafa Kamal";"Cut Rani Auliza";"Jaloe Jemeurang 2";"Jaloe Jemeurang 2";"3617051885554";"FR-X87-22-58955";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000019546700";"0,000000";"0,000019546700";"0,70000000";"0,000013682690"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Saudi arabia";"Mustafa Kamal";"Cut Rani Auliza";"Jaloe Jemeurang 2";"Jaloe Jemeurang 2";"3617051885554";"FR-X87-22-58955";"";"Freemium / Ad Supported";"Music Release";"Stream";12;"EUR";"0,000043511500";"0,000000";"0,000522138000";"0,70000000";"0,000365496600"
"2025/05/01";"2025/05/01";"YouTube Official Content";"Singapore";"Mustafa Kamal";"Cut Rani Auliza";"Jaloe Jemeurang 2";"Jaloe Jemeurang 2";"3617051885554";"FR-X87-22-58955";"";"Freemium / Ad Supported";"Music Release";"Stream";4;"EUR";"0,001107179003";"0,000000";"0,004428716013";"0,70000000";"0,003100101209"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Thailand";"Mustafa Kamal";"Cut Rani Auliza";"Jaloe Jemeurang 2";"Jaloe Jemeurang 2";"3617051885554";"FR-X87-22-58955";"";"Freemium / Ad Supported";"Music Release";"Stream";8;"EUR";"0,000042172700";"0,000000";"0,000337381600";"0,70000000";"0,000236167120"
"2025/05/01";"2025/04/01";"Spotify";"Malaysia";"Mustafa Kamal";"Cut Rani Auliza";"Jaloe Jemeurang 2";"Jaloe Jemeurang 2";"3617051885554";"FR-X87-22-58955";"";"Freemium / Ad Supported";"Music Release";"Stream";76;"EUR";"0,000024513200";"0,000000";"0,001863003200";"0,70000000";"0,001304102240"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Indonesia";"Mustafa Kamal";"Cut Rani Auliza";"Jaloe Jemeurang 2";"Jaloe Jemeurang 2";"3617051885554";"FR-X87-22-58955";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000054202705";"0,000000";"0,000325216227";"0,70000000";"0,000227651359"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Philippines";"Mustafa Kamal";"Cut Rani Auliza";"Jaloe Jemeurang 2";"Jaloe Jemeurang 2";"3617051885554";"FR-X87-22-58955";"";"Freemium / Ad Supported";"Music Release";"Stream";3;"EUR";"0,000024500300";"0,000000";"0,000073500900";"0,70000000";"0,000051450630"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Nigeria";"Mustafa Kamal";"Cut Rani Auliza";"Jaloe Jemeurang 2";"Jaloe Jemeurang 2";"3617051885554";"FR-X87-22-58955";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000000937200";"0,000000";"0,000000937200";"0,70000000";"0,000000656040"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Hong kong";"Mustafa Kamal";"Cut Rani Auliza";"Jaloe Jemeurang 2";"Jaloe Jemeurang 2";"3617051885554";"FR-X87-22-58955";"";"Freemium / Ad Supported";"Music Release";"Stream";3;"EUR";"0,000333097500";"0,000000";"0,000999292500";"0,70000000";"0,000699504750"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Afghanistan";"Mustafa Kamal";"Cut Rani Auliza";"Jaloe Jemeurang 2";"Jaloe Jemeurang 2";"3617051885554";"FR-X87-22-58955";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000001606600";"0,000000";"0,000001606600";"0,70000000";"0,000001124620"
"2025/05/01";"2025/05/01";"YouTube UGC";"United arab emirates";"Mustafa Kamal";"Cut Rani Auliza";"Jaloe Jemeurang 2";"Jaloe Jemeurang 2";"3617051885554";"FR-X87-22-58955";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000487964860";"0,000000";"0,000487964860";"0,70000000";"0,000341575402"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Malaysia";"Mustafa Kamal";"Cut Rani Auliza";"Jaloe Jemeurang 2";"Jaloe Jemeurang 2";"3617051885554";"FR-X87-22-58955";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000126235487";"0,000000";"0,000757412923";"0,70000000";"0,000530189046"
"2025/05/01";"2025/03/01";"TikTok";"Malaysia";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"";"Music Release";"Creation";161;"EUR";"0,001531763246";"0,000000";"0,246613882534";"0,70000000";"0,172629717774"
"2025/05/01";"2025/05/01";"YouTube UGC";"Netherlands";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,001561473156";"0,000000";"0,001561473156";"0,70000000";"0,001093031209"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Indonesia";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,000053638099";"0,000000";"0,000697295289";"0,70000000";"0,000488106703"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Malaysia";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,000133291196";"0,000000";"0,001732785550";"0,70000000";"0,001212949885"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Philippines";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Stream";2;"EUR";"0,000024500300";"0,000000";"0,000049000600";"0,70000000";"0,000034300420"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Denmark";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000106302000";"0,000000";"0,000106302000";"0,70000000";"0,000074411400"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Oman";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000025169700";"0,000000";"0,000025169700";"0,70000000";"0,000017618790"
"2025/05/01";"2025/05/01";"YouTube UGC";"Indonesia";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Premium";"Music Release";"Stream";8;"EUR";"0,002944253692";"0,000000";"0,023554029538";"0,70000000";"0,016487820678"
"2025/05/01";"2025/05/01";"YouTube UGC";"Indonesia";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Stream";2193;"EUR";"0,000089563273";"0,000000";"0,196412257401";"0,70000000";"0,137488580183"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Indonesia";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000049769717";"0,000000";"0,000298618299";"0,70000000";"0,000209032809"
"2025/05/01";"2025/05/01";"YouTube Official Content";"Indonesia";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Premium";"Music Release";"Stream";3;"EUR";"0,004710805907";"0,000000";"0,014132417721";"0,70000000";"0,009892692405"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Malaysia";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000126235487";"0,000000";"0,000757412923";"0,70000000";"0,000530189046"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Indonesia";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,000060132834";"0,000000";"0,000781726842";"0,70000000";"0,000547208790"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Indonesia";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000054202705";"0,000000";"0,000325216227";"0,70000000";"0,000227651359"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Indonesia";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000054202705";"0,000000";"0,000325216227";"0,70000000";"0,000227651359"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Lao people s democratic republic";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000009639500";"0,000000";"0,000009639500";"0,70000000";"0,000006747650"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Indonesia";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,000060132834";"0,000000";"0,000781726842";"0,70000000";"0,000547208790"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"United arab emirates";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Stream";4;"EUR";"0,000079525700";"0,000000";"0,000318102800";"0,70000000";"0,000222671960"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Malaysia";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000126235487";"0,000000";"0,000757412923";"0,70000000";"0,000530189046"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Malaysia";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Stream";3;"EUR";"0,000074839800";"0,000000";"0,000224519400";"0,70000000";"0,000157163580"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Turks and caicos islands";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000042440500";"0,000000";"0,000042440500";"0,70000000";"0,000029708350"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Indonesia";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000054202705";"0,000000";"0,000325216227";"0,70000000";"0,000227651359"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Bangladesh";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Stream";9;"EUR";"0,000006560200";"0,000000";"0,000059041800";"0,70000000";"0,000041329260"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Indonesia";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000010175000";"0,000000";"0,000010175000";"0,70000000";"0,000007122500"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Germany";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000060916100";"0,000000";"0,000060916100";"0,70000000";"0,000042641270"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Nicaragua";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000004685900";"0,000000";"0,000004685900";"0,70000000";"0,000003280130"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Indonesia";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,000060132834";"0,000000";"0,000781726842";"0,70000000";"0,000547208790"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Malaysia";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Stream";249;"EUR";"0,000074839800";"0,000000";"0,018635110200";"0,70000000";"0,013044577140"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Turkey";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Stream";3;"EUR";"0,000013923700";"0,000000";"0,000041771100";"0,70000000";"0,000029239770"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Nigeria";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000000937200";"0,000000";"0,000000937200";"0,70000000";"0,000000656040"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Thailand";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Stream";13;"EUR";"0,000042172700";"0,000000";"0,000548245100";"0,70000000";"0,000383771570"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Senegal";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000002142100";"0,000000";"0,000002142100";"0,70000000";"0,000001499470"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Taiwan";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000061183900";"0,000000";"0,000061183900";"0,70000000";"0,000042828730"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Malaysia";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,000151852745";"0,000000";"0,001974085681";"0,70000000";"0,001381859977"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Libyan arab jamahiriya";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000005489100";"0,000000";"0,000005489100";"0,70000000";"0,000003842370"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"India";"Mustafa Kamal";"Mustafa Kamal";"Hana Sibandeng";"Hana Sibandeng";"3617050306258";"FR-X45-22-60371";"";"Freemium / Ad Supported";"Music Release";"Stream";5;"EUR";"0,000015798000";"0,000000";"0,000078990000";"0,70000000";"0,000055293000"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Indonesia";"Mustafa Kamal";"Mustafa Kamal";"Saboeh Kenangan";"Saboeh Kenangan";"3617050340160";"FR-X45-22-64068";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000054202705";"0,000000";"0,000325216227";"0,70000000";"0,000227651359"
"2025/05/01";"2025/03/01";"TikTok";"Malaysia";"Mustafa Kamal";"Mustafa Kamal";"Saboeh Kenangan";"Saboeh Kenangan";"3617050340160";"FR-X45-22-64068";"";"";"Music Release";"Creation";124;"EUR";"0,001531763246";"0,000000";"0,189938642449";"0,70000000";"0,132957049714"
"2025/05/01";"2025/05/01";"YouTube Official Content";"Indonesia";"Mustafa Kamal";"Mustafa Kamal";"Saboeh Kenangan";"Saboeh Kenangan";"3617050340160";"FR-X45-22-64068";"";"Freemium / Ad Supported";"Music Release";"Stream";741;"EUR";"0,000057188594";"0,000000";"0,042376747861";"0,70000000";"0,029663723504"
"2025/05/01";"2025/05/01";"YouTube Official Content";"Malaysia";"Mustafa Kamal";"Mustafa Kamal";"Saboeh Kenangan";"Saboeh Kenangan";"3617050340160";"FR-X45-22-64068";"";"Freemium / Ad Supported";"Music Release";"Stream";107;"EUR";"0,000224867614";"0,000000";"0,024060834738";"0,70000000";"0,016842584319"
"2025/05/01";"2025/05/01";"YouTube UGC";"United states";"Mustafa Kamal";"Mustafa Kamal";"Saboeh Kenangan";"Saboeh Kenangan";"3617050340160";"FR-X45-22-64068";"";"Premium";"Music Release";"Stream";1;"EUR";"0,000811273125";"0,000000";"0,000811273125";"0,70000000";"0,000567891188"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Luxembourg";"Mustafa Kamal";"Mustafa Kamal";"Saboeh Kenangan";"Saboeh Kenangan";"3617050340160";"FR-X45-22-64068";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000103222700";"0,000000";"0,000103222700";"0,70000000";"0,000072255890"
"2025/05/01";"2025/05/01";"YouTube UGC";"Brazil";"Mustafa Kamal";"Mustafa Kamal";"Saboeh Kenangan";"Saboeh Kenangan";"3617050340160";"FR-X45-22-64068";"";"Premium";"Music Release";"Stream";2;"EUR";"0,001149381591";"0,000000";"0,002298763182";"0,70000000";"0,001609134228"
"2025/05/01";"2025/05/01";"YouTube UGC";"Malaysia";"Mustafa Kamal";"Mustafa Kamal";"Saboeh Kenangan";"Saboeh Kenangan";"3617050340160";"FR-X45-22-64068";"";"Freemium / Ad Supported";"Music Release";"Stream";451;"EUR";"0,000286471622";"0,000000";"0,129198701532";"0,70000000";"0,090439091076"
